id_device,id_user,device_type,device_brand,device_model
1878,3394,1,2,3
1899,1126,1,9,22
1912,393,1,6,5
1924,1786,1,8,20
1942,852,1,10,3
1985,3740,1,9,23
2035,3117,1,3,1
2045,3600,1,12,5
2050,2262,1,1,23
2055,3307,1,10,19
2060,617,1,5,19
2067,1834,1,0,0
2078,1326,1,9,5
2111,1245,1,0,0
2112,2750,1,0,0
2128,56,1,4,9
2151,1113,1,2,24
2161,3007,1,11,1
2164,3243,1,8,18
2173,3298,1,5,5
2174,1918,1,3,12
2184,3865,1,4,12
2186,2234,1,0,0
2187,3074,1,11,19
2191,1293,1,7,11
2198,3186,1,0,0
2203,2874,1,4,7
2228,1078,1,2,24
2233,632,1,0,0
2244,1091,1,9,7
2246,1222,1,10,7
2270,1670,1,2,22
2274,3642,1,0,0
2305,2364,1,1,3
2318,1864,1,2,12
2346,976,1,11,5
2368,235,1,3,5
2383,1129,1,3,14
2451,1730,1,0,0
2453,394,1,4,12
2475,1974,1,0,0
2485,208,1,0,0
2530,2357,1,3,5
2533,1837,1,0,0
2539,787,1,3,13
2541,230,1,7,13
2545,3812,1,5,1
2599,1192,1,9,22
2600,1579,1,8,19
2610,2396,1,0,0
2648,411,1,2,13
2667,2609,1,9,5
2682,1435,1,10,1
2690,3486,1,0,0
2723,2752,1,4,13
2730,3218,1,12,24
2732,79,1,4,18
2737,3016,1,5,24
2760,3690,1,8,11
2807,2703,1,11,22
2829,3019,1,0,0
2832,2485,1,1,4
2833,3696,1,2,14
2845,1557,1,0,0
2858,3814,1,7,17
2860,3761,1,5,11
2865,3892,1,8,9
2867,1496,1,11,7
2888,2095,1,7,23
2892,987,1,9,22
2895,2365,1,2,22
2907,2366,1,8,20
2909,1329,1,0,0
2969,3524,1,0,0
2980,22,1,7,15
3011,902,1,0,0
3013,1873,1,3,21
3022,2023,1,0,0
3025,3746,1,2,14
3048,3753,1,1,7
3059,1223,1,8,23
3089,3319,1,5,14
3092,2263,1,8,1
3095,1389,1,6,12
3105,1291,1,9,4
3119,1773,1,5,17
3121,3271,1,0,0
3123,2350,1,4,24
3127,2899,1,5,15
3135,3378,1,10,22
3151,1317,1,11,10
3178,499,1,4,9
3207,1162,1,0,0
3208,2059,1,6,8
3215,1376,1,0,0
3238,3965,1,8,10
3243,3688,1,0,0
3253,1283,1,10,24
3254,516,1,3,20
3255,2961,1,2,6
3270,3260,1,2,21
3309,2444,1,1,2
3335,3592,1,0,0
3338,3853,1,12,8
3343,3222,1,5,3
3346,1202,1,2,13
3352,3180,1,0,0
3355,2731,1,0,0
3394,3082,1,5,13
3471,2074,1,11,6
3485,2430,1,0,0
3491,3508,1,9,22
3494,1923,1,0,0
3533,3330,1,7,15
3534,3357,1,0,0
3546,2358,1,0,0
3558,1026,1,7,8
3571,2376,1,5,14
3579,2613,1,0,0
3581,398,1,10,11
3654,2353,2,11,15
3729,3007,2,0,0
3735,1923,2,2,4
3753,1202,2,2,12
3760,2357,2,3,3
3770,1786,2,4,5
3783,306,2,10,23
3797,1470,2,12,16
3809,1545,2,3,18
3840,3696,2,5,7
3849,987,2,3,3
3881,3965,2,0,0
3912,3486,2,5,11
3914,1751,2,1,11
3917,1091,2,10,9
3932,2559,2,0,0
3942,230,2,0,0
3994,1863,2,0,0
3998,1876,2,6,11
4011,3330,2,0,0
4014,3380,2,5,2
4055,2430,2,5,4
4068,3914,2,0,0
4076,1773,2,0,0
4110,812,2,1,12
4147,3467,2,0,0
4188,1078,2,5,1
4235,3642,2,1,9
4246,398,2,2,24
4252,2839,2,8,24
4272,1113,2,0,0
4285,3668,2,4,6
4294,3117,2,3,14
4310,1400,2,3,23
4314,1579,2,0,0
4324,2703,2,1,22
4326,1293,2,11,8
4339,1670,2,0,0
4348,1317,2,0,0
4391,1394,2,0,0
4471,1946,2,11,6
4547,2341,2,5,6
4588,3290,2,5,22
4593,2752,2,3,15
4595,2579,2,10,7
4616,3600,2,1,16
4650,1367,2,12,22
4656,1830,2,5,4
4662,3555,2,11,23
4705,3812,2,5,22
4708,2754,2,0,0
4716,1129,2,8,6
4722,1423,2,9,20
4731,3222,2,2,7
4732,2961,2,0,0
4734,3442,2,7,4
4763,1834,2,9,13
4789,3307,2,11,3
4798,3319,2,0,0
4818,3584,2,5,23
4849,746,2,0,0
4865,1185,2,1,6
4872,3084,2,1,4
4887,516,2,1,9
4891,717,2,3,24
4918,2396,2,7,21
4942,1376,2,1,4
4946,2369,2,8,22
4970,1854,2,2,20
4974,2836,2,5,17
4983,1192,2,0,0
5005,1533,2,0,0
5011,3357,2,10,23
5020,854,2,0,0
5055,1611,2,12,5
5065,3814,2,0,0
5084,3537,2,4,21
5094,852,2,6,9
5101,789,2,1,13
5103,1481,2,1,5
5116,3271,2,7,8
5134,1838,2,6,11
5161,3096,2,6,24
5185,1222,2,2,10
5194,2263,2,1,5
5245,56,2,6,6
5250,3260,2,0,0
5252,3186,2,9,6
5263,538,2,1,24
5270,1162,2,4,23
5279,3016,2,5,18
5284,3952,2,0,0
5309,394,2,0,0
5323,617,2,1,13
5345,3892,2,0,0
5353,3803,2,3,4
5390,2899,2,9,4
5421,2685,2,12,24
5422,3228,2,0,0
5449,2845,2,0,0
5464,2613,2,6,5
5475,3690,2,2,15
5495,493,2,9,24
5501,1126,2,1,15
5509,477,2,0,0
5515,393,2,10,1
5516,2095,2,0,0
5522,1071,2,8,13
5561,3019,2,7,8
5586,2664,2,0,0
5644,2788,2,10,6
5668,3746,2,2,6
5750,2499,2,3,16
5787,1911,2,0,0
5805,865,2,0,0
5822,3688,2,12,13
7446,230,4,5,15
7454,1533,4,1,15
7470,3074,4,7,15
7474,393,4,5,4
7479,3642,4,2,11
7511,2564,4,4,10
7515,95,4,6,16
7516,3007,4,2,16
7522,2836,4,8,23
7525,1864,4,0,0
7538,1275,4,2,22
7591,2926,4,0,0
7630,1071,4,6,21
7662,2059,4,0,0
7671,1496,4,0,0
7679,1918,4,4,2
7711,1326,4,0,0
7723,3437,4,0,0
7725,2430,4,9,17
7750,2248,4,0,0
7753,2341,4,2,4
7755,3243,4,7,5
7773,3467,4,1,3
7782,1416,4,3,6
7796,3508,4,0,0
7840,2664,4,10,15
7842,1876,4,0,0
7879,1027,4,11,21
7884,1113,4,7,17
7902,2364,4,0,0
7907,902,4,7,18
7908,1291,4,5,24
7971,976,4,3,16
8001,2750,4,5,19
8021,3584,4,12,7
8036,1545,4,8,2
8039,1185,4,0,0
8045,3865,4,12,15
8060,1155,4,11,13
8061,3271,4,3,9
8064,1245,4,11,12
8115,271,4,4,15
8162,1317,4,2,23
8164,2358,4,7,6
8165,3982,4,11,4
8184,2552,4,10,19
8229,3260,4,3,21
8261,3016,4,0,0
8299,1911,4,10,15
8309,854,4,7,5
8310,3812,4,12,9
14961,0,16,1,1
14962,0,16,1,1
14963,0,16,1,1
14964,0,16,1,1
14965,0,16,1,1
14966,0,16,1,1
14967,0,16,1,1
14968,0,16,1,1
14969,0,16,1,1
14970,0,16,1,1
14971,0,16,1,1
14972,0,16,1,1
14973,0,16,1,1
14974,0,16,1,1
14975,0,16,1,1
14976,0,16,1,1
15014,0,10,1,1
15015,0,10,1,1
15016,0,10,1,1
15017,0,10,1,1
15018,0,10,1,1
15019,0,10,1,1
15020,0,10,1,1
15024,0,10,1,1
15025,0,10,1,1
15368,0,14,1,1
15370,0,14,1,1
15371,0,14,1,1
15375,0,14,1,1
15376,0,14,1,1
15379,0,14,1,1
15381,0,14,1,1
15383,0,14,1,1
15385,0,14,1,1
15389,0,14,1,1
15398,0,14,1,1
15400,0,14,1,1
15406,0,14,1,1
15407,0,14,1,1
15408,0,14,1,1
15411,0,14,1,1
15441,0,14,1,1
15467,0,14,1,1
15470,0,14,1,1
15513,0,14,1,1
15515,0,14,1,1
15518,0,14,1,1
15520,0,14,1,1
15540,0,14,1,1
15559,0,14,1,1
15562,0,14,1,1
15563,0,14,1,1
15564,0,14,1,1
15600,0,14,1,1
15615,0,14,1,1
15669,0,14,1,1
15673,0,14,1,1
15678,0,14,1,1
15836,0,10,1,1
15842,0,10,1,1
15915,0,14,1,1
15916,0,14,1,1
15917,0,14,1,1
15918,0,14,1,1
15919,0,14,1,1
15920,0,14,1,1
15921,0,14,1,1
15922,0,14,1,1
15923,0,14,1,1
15924,0,14,1,1
15925,0,14,1,1
15926,0,14,1,1
15927,0,14,1,1
15928,0,14,1,1
15929,0,14,1,1
15930,0,14,1,1
15931,0,14,1,1
15932,0,14,1,1
15934,0,14,1,1
15935,0,14,1,1
15936,0,14,1,1
15937,0,14,1,1
15964,0,14,1,1
15970,0,10,1,1
15971,0,10,1,1
15974,0,9,1,1
15977,0,9,1,1
15985,0,9,1,1
15986,0,9,1,1
16022,0,9,1,1
16059,0,9,1,1
16110,0,11,1,1
16111,0,11,1,1
16112,0,11,1,1
16210,0,13,1,1
16211,0,13,1,1
16212,0,13,1,1
16213,0,13,1,1
16214,0,13,1,1
16215,0,13,1,1
16216,0,13,1,1
