id_device,id_user,device_type,device_brand,device_model
2634,1002,1,12,21
2644,28,1,5,10
2667,2609,1,9,5
2766,1717,1,12,11
2774,314,1,7,13
2811,1448,1,4,14
2832,2485,1,1,4
2847,3430,1,0,0
2856,2753,1,11,16
2862,3317,1,5,3
2865,3892,1,8,9
2881,1357,1,0,0
2903,607,1,11,20
2909,1329,1,0,0
2920,2120,1,10,9
2952,1655,1,0,0
2959,62,1,5,2
3033,1190,1,0,0
3074,273,1,0,0
3082,3398,1,12,24
3092,2263,1,8,1
3095,1389,1,6,12
3174,1930,1,5,4
3197,3366,1,5,3
3209,981,1,3,19
3226,2213,1,11,21
3228,2178,1,11,13
3243,3688,1,0,0
3248,559,1,3,19
3249,343,1,1,5
3251,3423,1,1,19
3268,1333,1,10,10
3282,3400,1,2,24
3311,497,1,8,5
3321,3854,1,8,6
3395,2291,1,0,0
3399,3947,1,10,6
3419,1881,1,0,0
3441,153,1,0,0
3456,3977,1,3,15
3490,1072,1,9,19
3497,16,1,11,11
3501,3255,1,3,9
3510,1738,1,10,24
3525,2394,1,12,19
3529,2726,1,6,15
3561,1573,1,4,24
3585,3051,1,0,0
3607,3320,1,6,1
3677,1964,2,4,18
3686,1717,2,7,5
3704,708,2,9,21
3727,1656,2,5,8
3733,1881,2,9,15
3790,3951,2,12,10
3814,2213,2,0,0
3833,2156,2,11,8
3846,2708,2,2,20
3870,46,2,0,0
3878,3681,2,6,18
3889,3203,2,2,22
3890,1260,2,3,18
3978,381,2,0,0
3997,3010,2,12,1
4037,3806,2,11,18
4077,3934,2,10,7
4112,459,2,4,4
4132,2591,2,5,5
4188,1078,2,5,1
4214,3366,2,8,13
4222,1792,2,0,0
4225,1402,2,11,24
4233,2772,2,7,24
4276,3299,2,5,6
4282,1405,2,9,12
4317,2847,2,3,12
4319,2783,2,5,6
4338,2219,2,9,24
4358,1655,2,12,7
4428,3418,2,9,6
4453,1393,2,9,6
4468,2195,2,9,20
4471,1946,2,11,6
4472,2394,2,10,7
4492,3805,2,0,0
4496,1412,2,4,24
4548,2842,2,3,6
4559,2533,2,10,18
4563,1072,2,0,0
4595,2579,2,10,7
4610,2733,2,6,18
4616,3600,2,1,16
4628,3254,2,0,0
4635,1772,2,9,14
4636,3491,2,6,10
4669,2969,2,0,0
4688,1002,2,11,17
4690,1505,2,2,15
4743,3423,2,6,20
4746,3954,2,12,4
4779,3372,2,6,20
4802,2291,2,8,17
4821,2599,2,11,3
4850,3320,2,11,21
4865,1185,2,1,6
4898,3168,2,5,24
4932,81,2,9,1
4941,75,2,5,1
4978,2160,2,4,21
5074,3854,2,11,19
5097,3717,2,8,15
5103,1481,2,1,5
5124,3505,2,10,11
5131,2543,2,3,15
5134,1838,2,6,11
5157,282,2,9,3
5194,2263,2,1,5
5254,3204,2,6,15
5289,2120,2,0,0
5295,3823,2,12,4
5345,3892,2,0,0
5362,1190,2,11,13
5400,3961,2,8,14
5415,1005,2,9,18
5423,2527,2,8,5
5436,236,2,7,9
5439,1503,2,9,18
5468,3661,2,4,16
5528,1904,2,6,16
5577,341,2,1,12
5586,2664,2,0,0
5591,290,2,0,0
5596,1894,2,10,3
5618,1508,2,6,5
5625,981,2,5,13
5650,3977,2,2,17
5671,1979,2,10,14
5705,3820,2,0,0
5708,578,2,6,19
5778,3174,2,0,0
5793,28,2,0,0
5812,314,2,4,24
5814,153,2,8,9
5822,3688,2,12,13
5824,3398,2,0,0
7448,1503,4,4,13
7482,752,4,1,24
7537,1656,4,0,0
7549,3211,4,8,6
7561,3004,4,11,4
7571,2599,4,4,13
7591,2926,4,0,0
7614,2867,4,7,10
7652,1573,4,11,12
7655,3820,4,3,16
7667,2658,4,2,8
7683,871,4,3,23
7730,3366,4,12,10
7802,3681,4,11,22
7840,2664,4,10,15
7843,3210,4,7,14
7847,1655,4,11,20
7869,1393,4,0,0
7870,1931,4,12,19
7877,3320,4,9,2
7892,2304,4,12,9
7897,2160,4,0,0
7922,981,4,0,0
7935,1926,4,11,5
7955,1383,4,2,17
7974,236,4,2,23
7988,153,4,7,17
8020,1072,4,11,21
8039,1185,4,0,0
8050,1792,4,5,17
8092,1043,4,5,2
8101,2645,4,11,19
8111,2533,4,8,19
8118,3836,4,8,11
8178,3317,4,2,12
8214,1772,4,0,0
8228,1405,4,0,0
8254,3430,4,9,18
8279,2708,4,9,12
8285,1190,4,5,12
8302,2394,4,0,0
15361,0,10,1,1
15362,0,10,1,1
15366,0,14,1,1
15369,0,14,1,1
15372,0,14,1,1
15373,0,14,1,1
15374,0,14,1,1
15377,0,14,1,1
15378,0,14,1,1
15380,0,14,1,1
15382,0,14,1,1
15384,0,14,1,1
15386,0,14,1,1
15387,0,14,1,1
15388,0,14,1,1
15390,0,14,1,1
15391,0,14,1,1
15393,0,14,1,1
15395,0,14,1,1
15396,0,14,1,1
15397,0,14,1,1
15399,0,14,1,1
15402,0,14,1,1
15403,0,14,1,1
15404,0,14,1,1
15405,0,14,1,1
15409,0,14,1,1
15410,0,14,1,1
15449,0,14,1,1
15462,0,14,1,1
15466,0,14,1,1
15514,0,14,1,1
15516,0,14,1,1
15517,0,14,1,1
15519,0,14,1,1
15521,0,14,1,1
15525,0,14,1,1
15526,0,14,1,1
15527,0,14,1,1
15528,0,14,1,1
15533,0,14,1,1
15541,0,14,1,1
15542,0,14,1,1
15543,0,14,1,1
15553,0,10,1,1
15558,0,14,1,1
15566,0,14,1,1
15599,0,14,1,1
15602,0,14,1,1
15604,0,14,1,1
15610,0,14,1,1
15611,0,14,1,1
15612,0,14,1,1
15614,0,14,1,1
15616,0,14,1,1
15617,0,14,1,1
15901,0,14,1,1
15902,0,10,1,1
15903,0,10,1,1
15905,0,14,1,1
15907,0,14,1,1
15969,0,14,1,1
16000,0,9,1,1
16007,0,9,1,1
16016,0,9,1,1
16027,0,9,1,1
16035,0,9,1,1
16043,0,9,1,1
16044,0,9,1,1
16067,0,11,1,1
16068,0,11,1,1
16069,0,11,1,1
16070,0,11,1,1
16071,0,11,1,1
16072,0,11,1,1
16073,0,11,1,1
16074,0,11,1,1
16078,0,11,1,1
16079,0,11,1,1
16080,0,11,1,1
16096,0,11,1,1
16097,0,11,1,1
16098,0,11,1,1
16099,0,11,1,1
16100,0,11,1,1
16101,0,11,1,1
16142,0,11,1,1
16143,0,11,1,1
16144,0,11,1,1
16145,0,11,1,1
16146,0,11,1,1
16161,0,11,1,1
16170,0,11,1,1
16171,0,11,1,1
16172,0,11,1,1
16173,0,11,1,1
16174,0,11,1,1
16175,0,11,1,1
16176,0,11,1,1
16177,0,11,1,1
16178,0,11,1,1
16179,0,11,1,1
16180,0,11,1,1
16181,0,11,1,1
16182,0,11,1,1
16183,0,11,1,1
16184,0,11,1,1
