id_device,id_user,device_type,device_brand,device_model
3276,542,1,10,3
3283,1938,1,0,0
3286,3760,1,2,10
3299,1986,1,3,7
3322,3106,1,0,0
3335,3592,1,0,0
3338,3853,1,12,8
3415,3955,1,0,0
3433,1280,1,7,22
3452,1355,1,10,3
3457,2929,1,12,10
3474,2736,1,1,22
3485,2430,1,0,0
3491,3508,1,9,22
3523,1076,1,10,21
3531,969,1,10,9
3534,3357,1,0,0
3549,1714,1,0,0
3567,603,1,9,10
3586,1715,1,12,6
3609,3115,1,6,6
3630,3414,1,0,0
3663,980,2,4,10
3666,35,2,0,0
3671,1766,2,1,21
3680,3861,2,3,8
3687,1990,2,12,4
3783,306,2,10,23
3797,1470,2,12,16
3809,1545,2,3,18
3828,3371,2,5,9
3840,3696,2,5,7
3841,1846,2,0,0
3849,987,2,3,3
3850,2699,2,0,0
3853,3998,2,6,11
3862,2576,2,0,0
3866,184,2,12,21
3877,656,2,2,9
3912,3486,2,5,11
3917,1091,2,10,9
3921,1897,2,2,1
3939,3257,2,6,24
3944,3942,2,0,0
3980,2693,2,0,0
4014,3380,2,5,2
4019,373,2,10,22
4055,2430,2,5,4
4073,2261,2,0,0
4076,1773,2,0,0
4091,2155,2,7,7
4095,646,2,7,23
4127,2409,2,6,8
4134,3710,2,2,3
4148,3286,2,0,0
4153,1231,2,9,1
4185,1794,2,11,3
4190,2872,2,11,22
4200,3115,2,2,10
4202,432,2,9,23
4235,3642,2,1,9
4250,2610,2,0,0
4251,3837,2,0,0
4272,1113,2,0,0
4303,3857,2,0,0
4305,3808,2,1,11
4310,1400,2,3,23
4326,1293,2,11,8
4354,1673,2,11,9
4361,2736,2,0,0
4384,3005,2,6,3
4385,1197,2,6,11
4386,2791,2,0,0
4391,1394,2,0,0
4393,3020,2,0,0
4418,1085,2,2,15
4436,1788,2,0,0
4439,2437,2,12,6
4455,760,2,0,0
4457,542,2,2,24
4493,2006,2,6,19
4508,3130,2,6,18
4532,991,2,0,0
4534,763,2,7,23
4543,3504,2,5,24
4561,3471,2,10,12
4567,3145,2,0,0
4588,3290,2,5,22
4593,2752,2,3,15
4611,682,2,9,6
4620,3928,2,4,6
4621,285,2,1,6
4641,276,2,5,10
4662,3555,2,11,23
4670,1889,2,0,0
4683,1878,2,1,3
4697,1715,2,0,0
4709,526,2,0,0
4718,1839,2,12,8
4736,328,2,0,0
4773,2056,2,0,0
4775,1937,2,1,12
4785,3593,2,6,11
4798,3319,2,0,0
4851,2295,2,10,5
4871,3578,2,0,0
4874,3099,2,7,1
4877,1869,2,7,8
4887,516,2,1,9
4889,2343,2,3,9
4891,717,2,3,24
4925,2205,2,0,0
4942,1376,2,1,4
4946,2369,2,8,22
4949,3116,2,5,17
4970,1854,2,2,20
4984,781,2,4,7
5011,3357,2,10,23
5031,3411,2,9,2
5046,2677,2,3,10
5050,1714,2,1,22
5079,1560,2,7,7
5098,1061,2,0,0
5101,789,2,1,13
5116,3271,2,7,8
5126,1818,2,7,7
5133,3032,2,0,0
5138,2748,2,2,14
5143,456,2,2,22
5148,1711,2,0,0
5154,3915,2,0,0
5161,3096,2,6,24
5185,1222,2,2,10
5187,2432,2,1,4
5189,1896,2,8,9
5195,2277,2,0,0
5197,3277,2,3,9
5207,1851,2,7,21
5218,1970,2,4,5
5219,779,2,0,0
5239,2401,2,0,0
5240,3883,2,4,16
5248,648,2,6,18
5252,3186,2,9,6
5280,3489,2,0,0
5288,2222,2,7,16
5314,2974,2,7,6
5351,3908,2,3,24
5356,3250,2,7,6
5384,146,2,8,20
5390,2899,2,9,4
5407,1847,2,1,15
5421,2685,2,12,24
5448,1429,2,9,10
5462,634,2,11,12
5470,806,2,11,2
5489,198,2,11,12
5491,2324,2,0,0
5509,477,2,0,0
5515,393,2,10,1
5535,755,2,0,0
5537,974,2,0,0
5566,969,2,3,15
5583,2946,2,2,21
5614,2486,2,12,7
5633,2243,2,10,10
5668,3746,2,2,6
5688,603,2,0,0
5689,1044,2,10,10
5725,2903,2,0,0
5734,835,2,0,0
5747,2375,2,10,11
5787,1911,2,0,0
5792,2215,2,7,23
5805,865,2,0,0
7466,2432,4,12,24
7467,3988,4,0,0
7474,393,4,5,4
7479,3642,4,2,11
7480,1839,4,2,9
7491,1813,4,1,10
7503,2100,4,11,12
7504,3231,4,1,16
7538,1275,4,2,22
7545,2694,4,0,0
7558,1938,4,8,15
7567,1684,4,0,0
7568,1990,4,7,24
7577,2946,4,0,0
7597,3960,4,5,18
7605,198,4,4,23
7619,3116,4,8,7
7620,3285,4,8,9
7626,2983,4,0,0
7642,2189,4,10,14
7669,3371,4,0,0
7671,1496,4,0,0
7672,1794,4,4,7
7681,1801,4,2,24
7712,2391,4,8,8
7725,2430,4,9,17
7747,2903,4,12,14
7752,603,4,11,3
7756,423,4,0,0
7763,1711,4,11,24
7777,2261,4,11,23
7783,3808,4,11,15
7791,2748,4,0,0
7795,3277,4,11,3
7796,3508,4,0,0
7816,1810,4,0,0
7875,1785,4,5,14
7879,1027,4,11,21
7884,1113,4,7,17
7888,1970,4,1,23
7938,2693,4,7,22
7956,3566,4,0,0
7979,3784,4,11,11
7980,945,4,7,20
7991,276,4,7,21
8036,1545,4,8,2
8037,1780,4,7,16
8045,3865,4,12,15
8061,3271,4,3,9
8068,1757,4,1,10
8076,2515,4,12,4
8095,984,4,9,22
8103,1835,4,0,0
8119,3821,4,5,5
8157,1846,4,1,1
8199,1061,4,9,4
8207,1878,4,5,21
8215,1328,4,10,14
8223,2056,4,7,23
8231,3054,4,4,1
8244,432,4,11,3
8253,3883,4,3,2
8255,3250,4,0,0
8299,1911,4,10,15
8300,1673,4,0,0
8316,656,4,8,10
8320,1451,4,5,18
14955,0,16,1,1
14956,0,16,1,1
14957,0,16,1,1
14958,0,16,1,1
14959,0,16,1,1
14960,0,16,1,1
14961,0,16,1,1
14962,0,16,1,1
14963,0,16,1,1
14964,0,16,1,1
14971,0,16,1,1
14972,0,16,1,1
14973,0,16,1,1
14974,0,16,1,1
14975,0,16,1,1
14976,0,16,1,1
15017,0,10,1,1
15019,0,10,1,1
15020,0,10,1,1
15441,0,14,1,1
15448,0,14,1,1
15464,0,14,1,1
15472,0,14,1,1
15678,0,14,1,1
15781,0,14,1,1
15836,0,10,1,1
15914,0,14,1,1
15916,0,14,1,1
15918,0,14,1,1
15920,0,14,1,1
15922,0,14,1,1
15923,0,14,1,1
15924,0,14,1,1
15926,0,14,1,1
15927,0,14,1,1
15929,0,14,1,1
15930,0,14,1,1
15931,0,14,1,1
15932,0,14,1,1
15933,0,14,1,1
15937,0,14,1,1
15938,0,14,1,1
15939,0,14,1,1
15940,0,14,1,1
15971,0,10,1,1
15973,0,9,1,1
15990,0,9,1,1
