id_device,id_user,device_type,device_brand,device_model
2164,3243,1,8,18
2174,1918,1,3,12
2180,1385,1,10,21
2233,632,1,0,0
2270,1670,1,2,22
2272,2066,1,0,0
2318,1864,1,2,12
2336,3921,1,12,24
2339,1982,1,0,0
2446,3342,1,12,15
2451,1730,1,0,0
2453,394,1,4,12
2459,52,1,0,0
2520,1775,1,7,6
2529,2678,1,3,20
2530,2357,1,3,5
2533,1837,1,0,0
2564,1146,1,6,22
2599,1192,1,9,22
2637,1948,1,1,15
2674,595,1,0,0
2699,1050,1,0,0
2712,1281,1,0,0
2736,1258,1,8,13
2737,3016,1,5,24
2760,3690,1,8,11
2761,3519,1,9,18
2766,1717,1,12,11
2804,836,1,4,7
2806,1324,1,0,0
2821,3749,1,8,16
2822,637,1,3,7
2824,2244,1,12,5
2843,1306,1,6,14
2888,2095,1,7,23
2894,3448,1,0,0
2898,1353,1,6,4
2919,3325,1,11,5
2946,557,1,12,24
2952,1655,1,0,0
2969,3524,1,0,0
2980,22,1,7,15
3059,1223,1,8,23
3075,1584,1,2,8
3079,2688,1,8,5
3092,2263,1,8,1
3105,1291,1,9,4
3118,1577,1,1,3
3127,2899,1,5,15
3134,283,1,3,17
3149,34,1,4,9
3171,2082,1,10,1
3210,2421,1,3,9
3228,2178,1,11,13
3238,3965,1,8,10
3257,949,1,0,0
3265,364,1,0,0
3269,2374,1,6,8
3314,2877,1,10,20
3346,1202,1,2,13
3374,3002,1,7,21
3401,2971,1,0,0
3403,3851,1,9,16
3406,3984,1,2,3
3407,370,1,12,16
3412,3258,1,0,0
3418,926,1,3,6
3432,3065,1,6,2
3437,1888,1,9,15
3465,1316,1,0,0
3471,2074,1,11,6
3494,1923,1,0,0
3518,584,1,3,11
3528,3673,1,7,1
3546,2358,1,0,0
3558,1026,1,7,8
3571,2376,1,5,14
3581,398,1,10,11
3652,3673,2,0,0
3686,1717,2,7,5
3700,1948,2,9,1
3729,3007,2,0,0
3735,1923,2,2,4
3753,1202,2,2,12
3754,1284,2,6,14
3760,2357,2,3,3
3767,1353,2,11,15
3770,1786,2,4,5
3779,595,2,5,15
3788,3305,2,0,0
3792,1050,2,10,8
3881,3965,2,0,0
3886,3855,2,6,23
3914,1751,2,1,11
3950,836,2,8,21
3952,3573,2,6,11
3984,3851,2,0,0
3985,362,2,10,14
4043,3762,2,9,6
4057,1888,2,0,0
4068,3914,2,0,0
4078,3945,2,9,4
4088,52,2,3,14
4098,1052,2,10,3
4136,1466,2,3,23
4138,1385,2,4,4
4203,715,2,6,15
4204,492,2,0,0
4209,3856,2,0,0
4233,2772,2,7,24
4246,398,2,2,24
4253,279,2,0,0
4276,3299,2,5,6
4284,376,2,2,5
4294,3117,2,3,14
4304,1443,2,2,12
4339,1670,2,0,0
4358,1655,2,12,7
4420,2688,2,0,0
4426,167,2,10,16
4432,364,2,5,8
4438,1316,2,8,6
4442,1281,2,4,1
4513,764,2,3,24
4600,2424,2,11,5
4616,3600,2,1,16
4618,34,2,3,11
4646,613,2,0,0
4650,1367,2,12,22
4708,2754,2,0,0
4724,759,2,10,6
4726,202,2,10,2
4734,3442,2,7,4
4784,950,2,4,3
4816,3749,2,10,3
4844,568,2,0,0
4849,746,2,0,0
4856,1461,2,0,0
4865,1185,2,1,6
4891,717,2,3,24
4898,3168,2,5,24
4908,1739,2,0,0
4924,2354,2,7,3
4950,380,2,0,0
4983,1192,2,0,0
4989,176,2,4,10
5002,1055,2,3,9
5005,1533,2,0,0
5022,1258,2,4,24
5042,1609,2,0,0
5045,2928,2,0,0
5080,1264,2,0,0
5081,3921,2,0,0
5094,852,2,6,9
5170,2877,2,0,0
5176,3519,2,8,16
5181,2644,2,4,7
5186,2071,2,9,12
5194,2263,2,1,5
5217,3002,2,12,12
5245,56,2,6,6
5257,2284,2,10,1
5263,538,2,1,24
5279,3016,2,5,18
5283,3984,2,8,19
5301,3325,2,12,19
5304,2040,2,0,0
5309,394,2,0,0
5313,3239,2,9,14
5328,557,2,0,0
5352,2696,2,2,24
5373,2244,2,7,15
5388,1584,2,12,6
5390,2899,2,9,4
5398,283,2,7,13
5451,1721,2,6,22
5475,3690,2,2,15
5479,3827,2,0,0
5492,2678,2,0,0
5495,493,2,9,24
5501,1126,2,1,15
5516,2095,2,0,0
5521,1364,2,0,0
5528,1904,2,6,16
5582,563,2,5,13
5587,2421,2,0,0
5591,290,2,0,0
5596,1894,2,10,3
5612,1647,2,0,0
5624,1146,2,0,0
5640,2066,2,7,3
5704,1324,2,2,3
5707,637,2,0,0
5715,2374,2,6,16
5721,2082,2,1,12
5774,3985,2,3,12
5799,2446,2,0,0
5829,2884,2,7,9
7444,1888,4,11,8
7454,1533,4,1,15
7515,95,4,6,16
7516,3007,4,2,16
7525,1864,4,0,0
7532,1739,4,7,6
7570,1064,4,0,0
7604,2446,4,3,23
7679,1918,4,4,2
7695,926,4,6,1
7711,1326,4,0,0
7755,3243,4,7,5
7780,362,4,3,15
7804,2066,4,6,22
7825,637,4,4,3
7847,1655,4,11,20
7858,3827,4,1,3
7860,2082,4,8,6
7889,1316,4,11,3
7908,1291,4,5,24
7989,1324,4,8,18
8013,3666,4,11,6
8026,3037,4,1,12
8039,1185,4,0,0
8042,34,4,11,5
8046,1951,4,6,21
8074,1514,4,11,11
8075,2374,4,0,0
8115,271,4,4,15
8137,2928,4,8,19
8164,2358,4,7,6
8165,3982,4,11,4
8188,3563,4,10,16
8197,759,4,0,0
8200,3608,4,0,0
8225,1775,4,1,20
8261,3016,4,0,0
8311,370,4,0,0
15392,0,14,1,1
15393,0,14,1,1
15394,0,14,1,1
15396,0,14,1,1
15513,0,14,1,1
15515,0,14,1,1
15517,0,14,1,1
15518,0,14,1,1
15520,0,14,1,1
15522,0,14,1,1
15523,0,14,1,1
15524,0,14,1,1
15540,0,14,1,1
15541,0,14,1,1
15542,0,14,1,1
15543,0,14,1,1
15562,0,14,1,1
15600,0,14,1,1
15601,0,14,1,1
15611,0,14,1,1
15612,0,14,1,1
15613,0,14,1,1
15615,0,14,1,1
15617,0,14,1,1
15842,0,10,1,1
15904,0,10,1,1
15928,0,14,1,1
15963,0,14,1,1
15964,0,14,1,1
15970,0,10,1,1
15974,0,9,1,1
15977,0,9,1,1
15986,0,9,1,1
16020,0,9,1,1
16022,0,9,1,1
16026,0,9,1,1
16041,0,9,1,1
16059,0,9,1,1
16063,0,9,1,1
16065,0,9,1,1
16066,0,9,1,1
16081,0,11,1,1
16082,0,11,1,1
16083,0,11,1,1
16084,0,11,1,1
16085,0,11,1,1
16134,0,11,1,1
16135,0,11,1,1
16136,0,11,1,1
16162,0,11,1,1
16163,0,11,1,1
16164,0,11,1,1
16165,0,11,1,1
16166,0,11,1,1
16167,0,11,1,1
16168,0,11,1,1
16169,0,11,1,1
16210,0,13,1,1
16211,0,13,1,1
16212,0,13,1,1
16213,0,13,1,1
16214,0,13,1,1
16215,0,13,1,1
16216,0,13,1,1
