id_device,id_user,device_type,device_brand,device_model
2022,3975,1,0,0
2043,371,1,4,9
2065,3562,1,2,5
2079,1995,1,6,5
2123,1455,1,6,16
2124,1118,1,0,0
2130,1478,1,0,0
2170,2945,1,1,24
2181,704,1,6,19
2190,243,1,6,11
2206,1640,1,2,8
2234,3331,1,12,5
2265,3066,1,8,24
2266,3280,1,0,0
2289,3611,1,8,7
2316,889,1,0,0
2326,3758,1,0,0
2331,813,1,0,0
2341,1277,1,3,12
2364,1437,1,0,0
2365,1913,1,9,14
2445,5,1,4,24
2454,1903,1,5,2
2464,2224,1,3,21
2504,792,1,9,4
2509,1759,1,10,10
2515,3449,1,0,0
2528,2404,1,0,0
2562,2518,1,0,0
2567,366,1,0,0
2581,2510,1,9,7
2583,151,1,9,5
2594,1823,1,0,0
2618,547,1,0,0
2636,2717,1,5,23
2655,3352,1,1,10
2679,2382,1,3,7
2689,2809,1,8,12
2726,2675,1,0,0
2750,3994,1,12,21
2754,860,1,0,0
2764,1480,1,1,18
2786,714,1,5,23
2789,3198,1,1,4
2794,3591,1,1,3
2851,2075,1,11,2
2868,3151,1,8,5
2870,3127,1,0,0
2871,766,1,6,20
2893,511,1,0,0
2915,2529,1,0,0
2918,466,1,0,0
2925,1136,1,2,3
2961,2931,1,0,0
2973,3663,1,0,0
3000,2497,1,6,9
3017,3602,1,4,20
3021,224,1,0,0
3024,2027,1,12,11
3027,1865,1,12,20
3056,93,1,11,18
3081,142,1,11,10
3156,774,1,3,21
3184,3122,1,0,0
3194,3790,1,10,15
3236,3645,1,0,0
3279,3650,1,0,0
3291,1524,1,3,7
3349,3891,1,12,13
3362,2182,1,7,5
3366,2320,1,7,16
3388,89,1,9,23
3405,1152,1,0,0
3424,581,1,9,16
3443,24,1,5,17
3446,1885,1,11,15
3478,543,1,0,0
3496,1086,1,11,16
3508,3374,1,2,3
3509,532,1,6,5
3540,80,1,0,0
3635,2571,1,1,4
3637,414,1,8,20
3661,3755,2,7,21
3683,3650,2,11,9
3689,1249,2,9,14
3730,713,2,0,0
3738,288,2,2,24
3746,1321,2,1,24
3749,816,2,3,2
3750,2497,2,0,0
3772,231,2,7,4
3780,1286,2,11,13
3800,2157,2,6,24
3802,1664,2,3,7
3817,3786,2,0,0
3826,3429,2,0,0
3848,3253,2,0,0
3856,2134,2,4,8
3858,2076,2,0,0
3864,3983,2,0,0
3898,1407,2,4,20
3910,5,2,5,5
3923,897,2,0,0
3925,1209,2,10,18
3936,3135,2,6,9
4003,2043,2,6,13
4005,2654,2,0,0
4049,3758,2,1,23
4082,3891,2,0,0
4109,1677,2,0,0
4117,3994,2,0,0
4144,12,2,0,0
4160,3991,2,7,7
4187,704,2,10,24
4215,1109,2,2,2
4239,1455,2,5,3
4269,1955,2,0,0
4277,1277,2,0,0
4311,676,2,12,3
4315,511,2,8,5
4320,319,2,10,13
4345,3183,2,5,5
4409,2224,2,0,0
4425,510,2,8,15
4441,1437,2,8,13
4443,2829,2,0,0
4446,3306,2,12,3
4459,1945,2,8,6
4460,2945,2,10,5
4473,417,2,5,21
4512,3645,2,12,6
4518,1480,2,2,4
4539,466,2,10,9
4572,543,2,12,23
4577,215,2,11,13
4642,3331,2,0,0
4643,3975,2,3,11
4660,1995,2,0,0
4702,1319,2,4,5
4703,2931,2,6,20
4728,2943,2,0,0
4730,2681,2,0,0
4739,2675,2,5,10
4740,3602,2,6,8
4796,668,2,2,9
4804,1749,2,2,10
4810,3034,2,12,8
4846,1136,2,3,7
4847,3888,2,10,23
4890,1622,2,6,17
4901,243,2,10,11
4962,371,2,8,24
4976,3790,2,0,0
5026,3562,2,0,0
5038,1345,2,4,17
5049,1086,2,5,1
5082,2227,2,3,3
5092,1865,2,0,0
5129,3795,2,0,0
5141,2510,2,7,22
5146,93,2,2,10
5159,3374,2,5,12
5214,3529,2,7,4
5222,2107,2,0,0
5226,2027,2,1,19
5230,1692,2,3,6
5232,1422,2,0,0
5253,623,2,0,0
5256,2540,2,0,0
5266,3548,2,7,2
5273,221,2,11,8
5298,3907,2,0,0
5330,2777,2,4,1
5336,3551,2,9,3
5344,262,2,0,0
5346,1537,2,0,0
5369,3384,2,0,0
5376,2318,2,0,0
5379,3611,2,0,0
5420,1007,2,12,8
5435,280,2,8,9
5453,2597,2,10,2
5469,1152,2,8,11
5471,1912,2,0,0
5512,2717,2,12,2
5536,218,2,12,15
5595,1885,2,3,11
5610,792,2,11,23
5611,37,2,3,16
5613,3066,2,1,2
5643,2529,2,2,10
5647,2844,2,0,0
5652,3151,2,7,20
5653,3621,2,0,0
5654,1172,2,11,1
5685,1208,2,5,12
5687,414,2,12,4
5691,2320,2,2,23
5701,860,2,5,15
5731,2398,2,8,2
5776,2226,2,0,0
5802,3863,2,0,0
5833,1179,2,10,6
7442,2931,4,5,5
7469,1118,4,12,15
7506,2227,4,11,22
7534,3446,4,2,9
7539,1172,4,0,0
7542,1103,4,8,17
7548,3759,4,3,9
7557,2107,4,3,8
7563,98,4,10,4
7566,2849,4,11,15
7581,3306,4,10,16
7602,3891,4,12,1
7606,2250,4,4,12
7646,1249,4,9,23
7647,2226,4,3,20
7650,1759,4,0,0
7654,414,4,0,0
7658,1865,4,2,12
7661,3127,4,9,10
7680,3050,4,0,0
7733,2182,4,1,8
7784,43,4,4,8
7788,3548,4,9,10
7813,2027,4,0,0
7830,1622,4,0,0
7856,3975,4,1,19
7868,3364,4,4,15
7881,1109,4,6,9
7933,3786,4,8,5
7942,3183,4,0,0
7948,581,4,0,0
7960,2125,4,2,18
8008,2829,4,11,1
8073,3337,4,7,5
8110,231,4,3,15
8146,2398,4,0,0
8182,794,4,2,12
8221,3650,4,2,16
8251,778,4,2,8
14601,0,15,1,1
14602,0,15,1,1
14603,0,15,1,1
14604,0,15,1,1
14605,0,15,1,1
14606,0,15,1,1
14607,0,15,1,1
14608,0,15,1,1
14609,0,15,1,1
14610,0,15,1,1
14611,0,15,1,1
14612,0,15,1,1
14613,0,15,1,1
14614,0,15,1,1
14615,0,15,1,1
14616,0,15,1,1
14617,0,15,1,1
14618,0,15,1,1
14619,0,15,1,1
14620,0,15,1,1
14621,0,15,1,1
14622,0,15,1,1
14623,0,15,1,1
14624,0,15,1,1
14625,0,15,1,1
14626,0,15,1,1
14627,0,15,1,1
14628,0,15,1,1
14629,0,15,1,1
14630,0,15,1,1
14631,0,15,1,1
14632,0,15,1,1
14633,0,15,1,1
14634,0,15,1,1
14635,0,15,1,1
14636,0,15,1,1
14637,0,15,1,1
14638,0,15,1,1
14639,0,15,1,1
14640,0,15,1,1
14641,0,15,1,1
14642,0,15,1,1
14643,0,15,1,1
14644,0,15,1,1
14645,0,15,1,1
14646,0,15,1,1
14647,0,15,1,1
14648,0,15,1,1
14649,0,15,1,1
14650,0,15,1,1
14651,0,15,1,1
14652,0,15,1,1
14653,0,15,1,1
14654,0,15,1,1
14655,0,15,1,1
14656,0,15,1,1
14657,0,15,1,1
14658,0,15,1,1
14659,0,15,1,1
14660,0,15,1,1
14661,0,15,1,1
14662,0,15,1,1
14663,0,15,1,1
14664,0,15,1,1
14665,0,15,1,1
14666,0,15,1,1
14667,0,15,1,1
14668,0,15,1,1
14669,0,15,1,1
14670,0,15,1,1
14671,0,15,1,1
14672,0,15,1,1
14673,0,15,1,1
14674,0,15,1,1
14675,0,15,1,1
14676,0,15,1,1
14677,0,15,1,1
14678,0,15,1,1
14679,0,15,1,1
14680,0,15,1,1
14681,0,15,1,1
14682,0,15,1,1
14683,0,15,1,1
14684,0,15,1,1
14709,0,15,1,1
14710,0,15,1,1
14711,0,15,1,1
14712,0,15,1,1
14713,0,15,1,1
14714,0,15,1,1
14715,0,15,1,1
14716,0,15,1,1
14717,0,15,1,1
14718,0,15,1,1
14719,0,15,1,1
14720,0,15,1,1
14721,0,15,1,1
14722,0,15,1,1
14723,0,15,1,1
14724,0,15,1,1
14725,0,15,1,1
14726,0,15,1,1
14727,0,15,1,1
14728,0,15,1,1
14729,0,15,1,1
14730,0,15,1,1
14731,0,15,1,1
14732,0,15,1,1
14733,0,15,1,1
14734,0,15,1,1
14735,0,15,1,1
14736,0,15,1,1
14737,0,15,1,1
14738,0,15,1,1
14739,0,15,1,1
14740,0,15,1,1
14741,0,15,1,1
14742,0,15,1,1
14743,0,15,1,1
14744,0,15,1,1
14745,0,15,1,1
14746,0,15,1,1
14747,0,15,1,1
14748,0,15,1,1
14749,0,15,1,1
14750,0,15,1,1
14751,0,15,1,1
14752,0,15,1,1
14753,0,15,1,1
14754,0,15,1,1
14755,0,15,1,1
14756,0,15,1,1
14757,0,15,1,1
14758,0,15,1,1
14759,0,15,1,1
14760,0,15,1,1
14761,0,15,1,1
14762,0,15,1,1
14763,0,15,1,1
14764,0,15,1,1
14765,0,15,1,1
14766,0,15,1,1
14767,0,15,1,1
14768,0,15,1,1
14769,0,15,1,1
14770,0,15,1,1
14771,0,15,1,1
14772,0,15,1,1
14773,0,15,1,1
14774,0,15,1,1
14775,0,15,1,1
14776,0,15,1,1
14777,0,15,1,1
14778,0,15,1,1
14779,0,15,1,1
14780,0,15,1,1
14781,0,15,1,1
14782,0,15,1,1
14783,0,15,1,1
14784,0,15,1,1
14785,0,15,1,1
14786,0,15,1,1
14787,0,15,1,1
14788,0,15,1,1
14789,0,15,1,1
14790,0,15,1,1
14791,0,15,1,1
14792,0,15,1,1
14793,0,15,1,1
14794,0,15,1,1
14795,0,15,1,1
14796,0,15,1,1
14797,0,15,1,1
14798,0,15,1,1
14799,0,15,1,1
14800,0,15,1,1
14801,0,15,1,1
14802,0,15,1,1
14803,0,15,1,1
14804,0,15,1,1
14805,0,15,1,1
14806,0,15,1,1
14807,0,15,1,1
14808,0,15,1,1
14809,0,15,1,1
14810,0,15,1,1
14811,0,15,1,1
14812,0,15,1,1
14813,0,15,1,1
14814,0,15,1,1
14815,0,15,1,1
14816,0,15,1,1
14817,0,15,1,1
14818,0,15,1,1
14819,0,15,1,1
14820,0,15,1,1
14821,0,15,1,1
14822,0,15,1,1
14823,0,15,1,1
14824,0,15,1,1
14825,0,15,1,1
14826,0,15,1,1
14827,0,15,1,1
14828,0,15,1,1
14829,0,15,1,1
14830,0,15,1,1
14831,0,15,1,1
14832,0,15,1,1
14833,0,15,1,1
14834,0,15,1,1
14835,0,15,1,1
14836,0,15,1,1
14837,0,15,1,1
14838,0,15,1,1
14839,0,15,1,1
14840,0,15,1,1
14841,0,15,1,1
14842,0,15,1,1
14843,0,15,1,1
14844,0,15,1,1
14845,0,15,1,1
14846,0,15,1,1
14847,0,15,1,1
14848,0,15,1,1
14849,0,15,1,1
14850,0,15,1,1
14851,0,15,1,1
14852,0,15,1,1
14853,0,15,1,1
14854,0,15,1,1
14855,0,15,1,1
14856,0,15,1,1
14857,0,15,1,1
14858,0,15,1,1
14859,0,15,1,1
14860,0,15,1,1
14861,0,15,1,1
14862,0,15,1,1
14863,0,15,1,1
14864,0,15,1,1
14865,0,15,1,1
14866,0,15,1,1
14867,0,15,1,1
14868,0,15,1,1
14869,0,15,1,1
14870,0,15,1,1
14871,0,15,1,1
14872,0,15,1,1
14873,0,15,1,1
14874,0,15,1,1
14875,0,15,1,1
14876,0,15,1,1
14877,0,15,1,1
14878,0,15,1,1
14879,0,15,1,1
14880,0,15,1,1
14881,0,15,1,1
14882,0,15,1,1
14883,0,15,1,1
14884,0,15,1,1
14885,0,15,1,1
14886,0,15,1,1
14887,0,15,1,1
14888,0,15,1,1
14889,0,15,1,1
14890,0,15,1,1
14891,0,15,1,1
14892,0,15,1,1
14893,0,15,1,1
14894,0,15,1,1
14895,0,15,1,1
14896,0,15,1,1
14897,0,15,1,1
14898,0,15,1,1
14899,0,15,1,1
14900,0,15,1,1
14901,0,15,1,1
14902,0,15,1,1
14903,0,15,1,1
14904,0,15,1,1
14905,0,15,1,1
14906,0,15,1,1
14907,0,15,1,1
14908,0,15,1,1
14909,0,15,1,1
14910,0,15,1,1
14911,0,15,1,1
14912,0,15,1,1
14913,0,15,1,1
14914,0,15,1,1
14915,0,15,1,1
14916,0,15,1,1
14917,0,15,1,1
14918,0,15,1,1
14919,0,15,1,1
14920,0,15,1,1
14921,0,15,1,1
14922,0,15,1,1
14923,0,15,1,1
14924,0,15,1,1
14925,0,15,1,1
14926,0,15,1,1
14927,0,15,1,1
14928,0,15,1,1
14929,0,15,1,1
14930,0,15,1,1
14931,0,15,1,1
14932,0,15,1,1
14933,0,15,1,1
14934,0,15,1,1
14935,0,15,1,1
14936,0,15,1,1
14937,0,15,1,1
14938,0,15,1,1
14939,0,15,1,1
14940,0,15,1,1
14941,0,15,1,1
14942,0,15,1,1
14943,0,15,1,1
14944,0,15,1,1
14945,0,15,1,1
14946,0,15,1,1
14947,0,15,1,1
14948,0,15,1,1
14949,0,15,1,1
14950,0,15,1,1
14951,0,15,1,1
14952,0,15,1,1
14953,0,15,1,1
14954,0,15,1,1
15027,0,15,1,1
15028,0,15,1,1
15029,0,15,1,1
15030,0,15,1,1
15031,0,15,1,1
15032,0,15,1,1
15033,0,15,1,1
15034,0,15,1,1
15035,0,15,1,1
15036,0,15,1,1
15037,0,15,1,1
15038,0,15,1,1
15039,0,15,1,1
15040,0,15,1,1
15041,0,15,1,1
15042,0,15,1,1
15043,0,15,1,1
15044,0,15,1,1
15045,0,15,1,1
15046,0,15,1,1
15047,0,15,1,1
15048,0,15,1,1
15049,0,15,1,1
15050,0,15,1,1
15051,0,15,1,1
15052,0,15,1,1
15053,0,15,1,1
15054,0,15,1,1
15055,0,15,1,1
15056,0,15,1,1
15057,0,15,1,1
15058,0,15,1,1
15059,0,15,1,1
15060,0,15,1,1
15061,0,15,1,1
15062,0,15,1,1
15063,0,15,1,1
15064,0,15,1,1
15065,0,15,1,1
15066,0,15,1,1
15067,0,15,1,1
15068,0,15,1,1
15069,0,15,1,1
15070,0,15,1,1
15071,0,15,1,1
15072,0,15,1,1
15073,0,15,1,1
15074,0,15,1,1
15075,0,15,1,1
15076,0,15,1,1
15077,0,15,1,1
15078,0,15,1,1
15079,0,15,1,1
15080,0,15,1,1
15081,0,15,1,1
15082,0,15,1,1
15083,0,15,1,1
15084,0,15,1,1
15085,0,15,1,1
15086,0,15,1,1
15087,0,15,1,1
15088,0,15,1,1
15089,0,15,1,1
15090,0,15,1,1
15091,0,15,1,1
15092,0,15,1,1
15093,0,15,1,1
15094,0,15,1,1
15095,0,15,1,1
15096,0,15,1,1
15097,0,15,1,1
15098,0,15,1,1
15099,0,15,1,1
15100,0,15,1,1
15101,0,15,1,1
15102,0,15,1,1
15103,0,15,1,1
15104,0,15,1,1
15105,0,15,1,1
15106,0,15,1,1
15107,0,15,1,1
15108,0,15,1,1
15109,0,15,1,1
15110,0,15,1,1
15111,0,15,1,1
15112,0,15,1,1
15113,0,15,1,1
15114,0,15,1,1
15115,0,15,1,1
15116,0,15,1,1
15117,0,15,1,1
15118,0,15,1,1
15119,0,15,1,1
15120,0,15,1,1
15121,0,15,1,1
15122,0,15,1,1
15123,0,15,1,1
15124,0,15,1,1
15125,0,15,1,1
15126,0,15,1,1
15127,0,15,1,1
15128,0,15,1,1
15129,0,15,1,1
15130,0,15,1,1
15131,0,15,1,1
15132,0,15,1,1
15133,0,15,1,1
15134,0,15,1,1
15135,0,15,1,1
15136,0,15,1,1
15137,0,15,1,1
15138,0,15,1,1
15139,0,15,1,1
15140,0,15,1,1
15141,0,15,1,1
15142,0,15,1,1
15143,0,15,1,1
15144,0,15,1,1
15145,0,15,1,1
15146,0,15,1,1
15147,0,15,1,1
15148,0,15,1,1
15149,0,15,1,1
15150,0,15,1,1
15151,0,15,1,1
15152,0,15,1,1
15153,0,15,1,1
15154,0,15,1,1
15155,0,15,1,1
15156,0,15,1,1
15157,0,15,1,1
15158,0,15,1,1
15159,0,15,1,1
15160,0,15,1,1
15161,0,15,1,1
15162,0,15,1,1
15163,0,15,1,1
15164,0,15,1,1
15165,0,15,1,1
15166,0,15,1,1
15167,0,15,1,1
15168,0,15,1,1
15169,0,15,1,1
15170,0,15,1,1
15171,0,15,1,1
15172,0,15,1,1
15173,0,15,1,1
15174,0,15,1,1
15175,0,15,1,1
15176,0,15,1,1
15177,0,15,1,1
15178,0,15,1,1
15179,0,15,1,1
15180,0,15,1,1
15181,0,15,1,1
15182,0,15,1,1
15183,0,15,1,1
15184,0,15,1,1
15185,0,15,1,1
15186,0,15,1,1
15187,0,15,1,1
15188,0,15,1,1
15189,0,15,1,1
15190,0,15,1,1
15191,0,15,1,1
15192,0,15,1,1
15193,0,15,1,1
15194,0,15,1,1
15195,0,15,1,1
15196,0,15,1,1
15197,0,15,1,1
15198,0,15,1,1
15199,0,15,1,1
15200,0,15,1,1
15201,0,15,1,1
15202,0,15,1,1
15203,0,15,1,1
15204,0,15,1,1
15205,0,15,1,1
15206,0,15,1,1
15207,0,15,1,1
15208,0,15,1,1
15209,0,15,1,1
15210,0,15,1,1
15211,0,15,1,1
15212,0,15,1,1
15213,0,15,1,1
15214,0,15,1,1
15215,0,15,1,1
15216,0,15,1,1
15217,0,15,1,1
15218,0,15,1,1
15219,0,15,1,1
15220,0,15,1,1
15221,0,15,1,1
15222,0,15,1,1
15223,0,15,1,1
15224,0,15,1,1
15225,0,15,1,1
15226,0,15,1,1
15227,0,15,1,1
15228,0,15,1,1
15229,0,15,1,1
15230,0,15,1,1
15231,0,15,1,1
15232,0,15,1,1
15233,0,15,1,1
15234,0,15,1,1
15235,0,15,1,1
15236,0,15,1,1
15237,0,15,1,1
15238,0,15,1,1
15239,0,15,1,1
15240,0,15,1,1
15241,0,15,1,1
15242,0,15,1,1
15243,0,15,1,1
15244,0,15,1,1
15245,0,15,1,1
15246,0,15,1,1
15247,0,15,1,1
15248,0,15,1,1
15249,0,15,1,1
15250,0,15,1,1
15251,0,15,1,1
15252,0,15,1,1
15253,0,15,1,1
15254,0,15,1,1
15255,0,15,1,1
15256,0,15,1,1
15257,0,15,1,1
15258,0,15,1,1
15259,0,15,1,1
15260,0,15,1,1
15261,0,15,1,1
15262,0,15,1,1
15263,0,15,1,1
15264,0,15,1,1
15265,0,15,1,1
15266,0,15,1,1
15267,0,15,1,1
15268,0,15,1,1
15269,0,15,1,1
15270,0,15,1,1
15271,0,15,1,1
15272,0,15,1,1
15273,0,15,1,1
15274,0,15,1,1
15275,0,15,1,1
15276,0,15,1,1
15277,0,15,1,1
15278,0,15,1,1
15279,0,15,1,1
15280,0,15,1,1
15281,0,15,1,1
15282,0,15,1,1
15283,0,15,1,1
15284,0,15,1,1
15285,0,15,1,1
15286,0,15,1,1
15287,0,15,1,1
15288,0,15,1,1
15289,0,15,1,1
15290,0,15,1,1
15291,0,15,1,1
15292,0,15,1,1
15293,0,15,1,1
15294,0,15,1,1
15295,0,15,1,1
15296,0,15,1,1
15297,0,15,1,1
15298,0,15,1,1
15299,0,15,1,1
15300,0,15,1,1
15301,0,15,1,1
15302,0,15,1,1
15303,0,15,1,1
15304,0,15,1,1
15305,0,15,1,1
15306,0,15,1,1
15307,0,15,1,1
15308,0,15,1,1
15309,0,15,1,1
15310,0,15,1,1
15311,0,15,1,1
15312,0,15,1,1
15313,0,15,1,1
15314,0,15,1,1
15315,0,15,1,1
15316,0,15,1,1
15317,0,15,1,1
15318,0,15,1,1
15319,0,15,1,1
15320,0,15,1,1
15321,0,15,1,1
15322,0,15,1,1
15323,0,15,1,1
15324,0,15,1,1
15325,0,15,1,1
15326,0,15,1,1
15327,0,15,1,1
15328,0,15,1,1
15329,0,15,1,1
15330,0,15,1,1
15331,0,15,1,1
15332,0,15,1,1
15333,0,15,1,1
15334,0,15,1,1
15335,0,15,1,1
15336,0,15,1,1
15337,0,15,1,1
15338,0,15,1,1
15339,0,15,1,1
15340,0,15,1,1
15341,0,15,1,1
15342,0,15,1,1
15343,0,15,1,1
15344,0,15,1,1
15345,0,15,1,1
15346,0,15,1,1
15347,0,15,1,1
15348,0,15,1,1
15349,0,15,1,1
15350,0,12,1,1
15351,0,12,1,1
15352,0,12,1,1
15353,0,12,1,1
15354,0,12,1,1
15355,0,12,1,1
15356,0,12,1,1
15357,0,12,1,1
15358,0,12,1,1
15359,0,12,1,1
15417,0,14,1,1
15418,0,14,1,1
15419,0,14,1,1
15420,0,14,1,1
15421,0,10,1,1
15422,0,14,1,1
15423,0,14,1,1
15424,0,14,1,1
15425,0,14,1,1
15426,0,14,1,1
15427,0,14,1,1
15428,0,14,1,1
15429,0,14,1,1
15430,0,14,1,1
15431,0,14,1,1
15432,0,14,1,1
15433,0,14,1,1
15434,0,14,1,1
15435,0,14,1,1
15436,0,14,1,1
15437,0,14,1,1
15438,0,14,1,1
15439,0,14,1,1
15440,0,14,1,1
15473,0,14,1,1
15474,0,14,1,1
15475,0,14,1,1
15476,0,10,1,1
15477,0,14,1,1
15478,0,14,1,1
15480,0,14,1,1
15481,0,14,1,1
15482,0,14,1,1
15483,0,14,1,1
15484,0,14,1,1
15485,0,10,1,1
15486,0,14,1,1
15487,0,14,1,1
15488,0,14,1,1
15489,0,14,1,1
15490,0,14,1,1
15491,0,14,1,1
15492,0,14,1,1
15493,0,14,1,1
15494,0,14,1,1
15495,0,14,1,1
15500,0,14,1,1
15501,0,14,1,1
15502,0,14,1,1
15503,0,14,1,1
15504,0,14,1,1
15505,0,14,1,1
15506,0,14,1,1
15507,0,14,1,1
15508,0,14,1,1
15509,0,14,1,1
15551,0,14,1,1
15574,0,14,1,1
15575,0,14,1,1
15576,0,14,1,1
15577,0,14,1,1
15578,0,14,1,1
15579,0,14,1,1
15580,0,14,1,1
15581,0,14,1,1
15583,0,14,1,1
15584,0,14,1,1
15585,0,14,1,1
15586,0,14,1,1
15587,0,14,1,1
15623,0,14,1,1
15624,0,14,1,1
15625,0,14,1,1
15626,0,14,1,1
15627,0,14,1,1
15628,0,14,1,1
15629,0,10,1,1
15630,0,14,1,1
15631,0,14,1,1
15643,0,14,1,1
15645,0,10,1,1
15646,0,14,1,1
15648,0,14,1,1
15649,0,14,1,1
15657,0,14,1,1
15658,0,14,1,1
15659,0,14,1,1
15660,0,14,1,1
15661,0,14,1,1
15662,0,14,1,1
15663,0,14,1,1
15665,0,14,1,1
15666,0,14,1,1
15667,0,14,1,1
15668,0,14,1,1
15670,0,14,1,1
15671,0,14,1,1
15691,0,14,1,1
15704,0,14,1,1
15705,0,10,1,1
15706,0,14,1,1
15707,0,10,1,1
15712,0,14,1,1
15713,0,14,1,1
15714,0,10,1,1
15715,0,14,1,1
15716,0,14,1,1
15717,0,14,1,1
15718,0,14,1,1
15719,0,14,1,1
15720,0,14,1,1
15747,0,14,1,1
15748,0,10,1,1
15749,0,14,1,1
15750,0,14,1,1
15751,0,14,1,1
15752,0,14,1,1
15755,0,14,1,1
15756,0,14,1,1
15757,0,14,1,1
15758,0,14,1,1
15759,0,14,1,1
15760,0,14,1,1
15761,0,14,1,1
15762,0,14,1,1
15764,0,14,1,1
15765,0,14,1,1
15766,0,14,1,1
15767,0,14,1,1
15768,0,14,1,1
15769,0,14,1,1
15770,0,10,1,1
15771,0,14,1,1
15772,0,14,1,1
15773,0,14,1,1
15774,0,14,1,1
15775,0,14,1,1
15776,0,14,1,1
15777,0,14,1,1
15779,0,14,1,1
15780,0,14,1,1
15782,0,14,1,1
15783,0,14,1,1
15784,0,14,1,1
15785,0,14,1,1
15786,0,14,1,1
15787,0,14,1,1
15788,0,14,1,1
15789,0,14,1,1
15790,0,14,1,1
15791,0,14,1,1
15792,0,10,1,1
15793,0,14,1,1
15794,0,14,1,1
15795,0,14,1,1
15796,0,14,1,1
15797,0,10,1,1
15798,0,14,1,1
15799,0,14,1,1
15800,0,14,1,1
15801,0,10,1,1
15802,0,14,1,1
15803,0,14,1,1
15804,0,14,1,1
15805,0,14,1,1
15806,0,14,1,1
15807,0,14,1,1
15808,0,14,1,1
15809,0,14,1,1
15810,0,14,1,1
15811,0,14,1,1
15812,0,10,1,1
15813,0,14,1,1
15814,0,14,1,1
15815,0,10,1,1
15816,0,14,1,1
15817,0,14,1,1
15818,0,14,1,1
15819,0,14,1,1
15820,0,14,1,1
15821,0,10,1,1
15822,0,14,1,1
15823,0,14,1,1
15824,0,14,1,1
15825,0,14,1,1
15826,0,14,1,1
15827,0,14,1,1
15828,0,14,1,1
15829,0,14,1,1
15830,0,14,1,1
15831,0,14,1,1
15832,0,14,1,1
15833,0,14,1,1
15834,0,14,1,1
15835,0,14,1,1
15837,0,14,1,1
15838,0,14,1,1
15839,0,10,1,1
15840,0,14,1,1
15841,0,14,1,1
15844,0,10,1,1
15845,0,10,1,1
15846,0,10,1,1
15847,0,10,1,1
15848,0,10,1,1
15849,0,14,1,1
15850,0,10,1,1
15851,0,10,1,1
15864,0,10,1,1
15865,0,10,1,1
15866,0,10,1,1
15868,0,10,1,1
15869,0,10,1,1
15871,0,10,1,1
15872,0,10,1,1
15879,0,10,1,1
15882,0,10,1,1
15885,0,10,1,1
15886,0,14,1,1
15887,0,14,1,1
15888,0,10,1,1
15889,0,10,1,1
15890,0,14,1,1
15891,0,10,1,1
15892,0,10,1,1
15893,0,10,1,1
15894,0,10,1,1
15896,0,10,1,1
15897,0,10,1,1
15898,0,10,1,1
