id_device,id_user,device_type,device_brand,device_model
1803,1929,1,10,8
1805,1636,1,11,23
1819,1048,1,5,13
1867,3680,1,9,7
1895,937,1,9,21
1903,3631,1,7,14
1906,3557,1,7,5
1957,3469,1,0,0
1961,202,1,8,20
1970,2265,1,7,7
1983,522,1,6,24
1997,2466,1,6,21
1998,1519,1,1,15
2009,3940,1,7,15
2012,176,1,2,13
2020,1017,1,1,5
2037,3098,1,12,19
2047,188,1,6,11
2105,1540,1,10,18
2210,338,1,4,24
2223,2257,1,8,12
2227,2603,1,0,0
2252,3728,1,1,8
2259,1301,1,8,8
2284,3871,1,9,20
2302,3092,1,8,23
2315,2415,1,4,1
2328,817,1,4,1
2352,2989,1,1,14
2361,1517,1,10,2
2384,1292,1,0,0
2408,3273,1,9,8
2420,1694,1,0,0
2422,1507,1,8,13
2446,3342,1,12,15
2459,52,1,0,0
2481,2371,1,10,1
2486,334,1,4,7
2503,3804,1,12,5
2546,2796,1,1,14
2551,2769,1,11,24
2555,435,1,3,9
2564,1146,1,6,22
2579,1276,1,8,20
2580,651,1,4,10
2586,2611,1,0,0
2587,220,1,3,2
2592,1705,1,11,9
2619,2992,1,0,0
2630,2340,1,2,6
2657,2460,1,0,0
2675,2524,1,0,0
2700,2991,1,1,18
2727,1925,1,0,0
2736,1258,1,8,13
2748,407,1,10,24
2761,3519,1,9,18
2776,3409,1,12,2
2781,692,1,8,19
2787,213,1,10,18
2801,2259,1,11,4
2823,2715,1,1,14
2831,1261,1,2,22
2848,3634,1,9,9
2850,1308,1,0,0
2853,20,1,4,7
2874,514,1,0,0
2885,3743,1,5,24
2916,3123,1,1,10
2937,1882,1,3,6
2974,2805,1,9,9
2977,1230,1,0,0
2981,1053,1,11,6
3008,3103,1,0,0
3014,2328,1,6,12
3060,1073,1,0,0
3073,841,1,6,2
3076,1313,1,10,9
3078,147,1,0,0
3079,2688,1,8,5
3087,503,1,3,11
3118,1577,1,1,3
3122,886,1,12,20
3134,283,1,3,17
3141,249,1,10,15
3145,1919,1,5,20
3157,3476,1,3,24
3202,2419,1,0,0
3223,2682,1,11,13
3266,1660,1,4,15
3273,85,1,0,0
3277,175,1,10,21
3295,3354,1,0,0
3301,332,1,12,21
3304,903,1,11,6
3305,441,1,0,0
3314,2877,1,10,20
3315,2692,1,12,23
3350,2861,1,3,19
3357,619,1,11,5
3358,3169,1,12,24
3370,707,1,12,2
3391,3972,1,0,0
3422,450,1,9,11
3434,3723,1,2,8
3442,3800,1,0,0
3473,2871,1,6,14
3514,1627,1,4,13
3520,47,1,0,0
3539,3730,1,2,22
3573,586,1,2,3
3588,1665,1,2,12
3605,1042,1,6,1
3632,2180,1,10,22
3643,2257,2,4,17
3719,20,2,0,0
3720,1660,2,0,0
3757,2915,2,0,0
3793,651,2,4,9
3830,3570,2,12,23
3837,2858,2,0,0
3847,775,2,10,20
3854,2962,2,10,1
3880,3428,2,2,21
3882,3860,2,0,0
3893,1217,2,8,4
3899,2554,2,8,21
3903,1299,2,3,24
3913,3972,2,12,22
3928,2994,2,4,1
3929,503,2,0,0
3938,1417,2,0,0
3943,3092,2,0,0
3951,1932,2,6,15
3954,441,2,1,14
3965,692,2,9,9
3976,3728,2,4,7
3983,1042,2,10,2
3987,1925,2,4,18
3993,2137,2,1,11
4033,1724,2,5,4
4062,476,2,8,9
4085,518,2,5,8
4088,52,2,3,14
4113,2119,2,5,20
4133,1636,2,7,8
4151,501,2,0,0
4163,305,2,0,0
4171,1676,2,0,0
4172,1292,2,7,21
4197,336,2,4,22
4203,715,2,6,15
4207,303,2,10,20
4218,496,2,4,14
4223,782,2,0,0
4228,467,2,11,15
4237,3604,2,6,8
4245,2895,2,0,0
4261,3425,2,0,0
4265,1228,2,11,14
4297,3940,2,10,13
4312,1665,2,0,0
4356,3811,2,0,0
4395,1627,2,10,7
4403,2259,2,5,17
4420,2688,2,0,0
4430,2305,2,4,24
4433,3103,2,2,7
4464,2692,2,12,19
4465,3156,2,4,18
4489,2340,2,2,13
4519,3155,2,0,0
4523,2371,2,0,0
4525,3665,2,0,0
4530,1929,2,0,0
4536,3528,2,8,22
4565,3098,2,2,23
4590,2216,2,8,24
4594,3974,2,8,2
4623,2861,2,11,17
4627,3999,2,5,23
4632,2476,2,6,17
4639,1442,2,0,0
4673,1276,2,6,1
4724,759,2,10,6
4726,202,2,10,2
4745,653,2,0,0
4747,3521,2,0,0
4749,3167,2,7,20
4751,2972,2,2,15
4753,1313,2,0,0
4767,2810,2,10,19
4784,950,2,4,3
4792,3436,2,1,11
4797,973,2,6,24
4808,3800,2,4,18
4826,2850,2,12,2
4840,930,2,0,0
4843,1330,2,8,6
4855,671,2,2,24
4870,2769,2,0,0
4875,1919,2,0,0
4882,618,2,0,0
4903,2682,2,5,20
4908,1739,2,0,0
4909,1517,2,0,0
4912,1522,2,0,0
4920,213,2,8,13
4934,1230,2,8,19
4951,801,2,6,5
4953,3652,2,0,0
4954,2466,2,0,0
4957,2180,2,0,0
4987,3558,2,0,0
4989,176,2,4,10
4992,3195,2,0,0
4997,50,2,6,20
4999,841,2,9,6
5021,1365,2,1,3
5022,1258,2,4,24
5023,514,2,1,19
5051,2603,2,9,3
5058,1811,2,0,0
5068,3631,2,6,18
5072,3572,2,7,12
5073,3480,2,11,15
5089,2715,2,6,20
5113,677,2,5,7
5121,3804,2,8,19
5149,2334,2,4,15
5153,2164,2,6,20
5155,2864,2,2,23
5167,3527,2,7,3
5170,2877,2,0,0
5176,3519,2,8,16
5180,2,2,12,14
5181,2644,2,4,7
5224,90,2,0,0
5258,85,2,12,13
5281,1343,2,8,21
5300,3369,2,5,21
5324,188,2,7,3
5338,3730,2,5,19
5358,1273,2,9,12
5371,334,2,2,15
5383,268,2,2,2
5395,817,2,1,12
5398,283,2,7,13
5409,332,2,11,19
5416,2815,2,4,4
5430,105,2,2,4
5438,739,2,4,9
5458,3930,2,4,22
5488,3880,2,0,0
5521,1364,2,0,0
5533,321,2,2,21
5560,1261,2,6,1
5571,3476,2,0,0
5603,147,2,9,14
5624,1146,2,0,0
5641,3459,2,0,0
5665,3273,2,0,0
5777,1540,2,2,21
5781,3169,2,0,0
5795,2415,2,11,9
5799,2446,2,0,0
5830,2823,2,6,11
5831,3125,2,9,4
7450,707,4,0,0
7464,2137,4,7,10
7478,2895,4,12,15
7481,1313,4,10,21
7484,671,4,5,22
7493,213,4,0,0
7498,2265,4,2,11
7510,3125,4,4,6
7513,2769,4,12,9
7518,2180,4,6,10
7523,3469,4,8,22
7532,1739,4,7,6
7562,2871,4,11,24
7576,1665,4,4,2
7582,1308,4,9,15
7599,3428,4,0,0
7604,2446,4,3,23
7657,2834,4,0,0
7677,2328,4,11,20
7703,1636,4,4,5
7774,2305,4,0,0
7822,195,4,10,22
7839,220,4,9,11
7845,886,4,6,19
7846,3730,4,0,0
7848,1217,4,3,4
7857,2460,4,1,16
7866,2972,4,3,9
7909,435,4,10,1
7939,903,4,8,12
7958,1417,4,6,2
7959,2334,4,1,1
7973,1705,4,5,15
8004,2164,4,6,4
8016,3079,4,9,11
8051,1540,4,9,3
8065,1500,4,0,0
8067,586,4,0,0
8125,2459,4,4,21
8147,1932,4,6,13
8169,3570,4,12,1
8171,1660,4,9,4
8195,2554,4,0,0
8197,759,4,0,0
8212,2810,4,2,23
8237,3436,4,5,22
8293,3871,4,8,15
8297,496,4,4,10
8305,2861,4,0,0
14977,0,16,1,1
14978,0,16,1,1
14979,0,16,1,1
14980,0,16,1,1
14981,0,16,1,1
14982,0,16,1,1
14983,0,16,1,1
14984,0,16,1,1
14985,0,16,1,1
14986,0,16,1,1
14987,0,16,1,1
14988,0,16,1,1
14989,0,16,1,1
14990,0,16,1,1
14991,0,16,1,1
14992,0,16,1,1
15963,0,14,1,1
15988,0,9,1,1
16020,0,9,1,1
16026,0,9,1,1
16063,0,9,1,1
