id_device,id_user,device_type,device_brand,device_model
2808,168,1,0,0
2817,881,1,0,0
2834,1464,1,6,5
2852,3981,1,0,0
2856,2753,1,11,16
2881,1357,1,0,0
2884,3061,1,8,10
2887,3353,1,1,5
2906,69,1,1,13
2914,699,1,11,7
2931,2734,1,0,0
2962,118,1,0,0
2963,3807,1,0,0
2985,1941,1,12,1
3020,575,1,0,0
3021,224,1,0,0
3046,657,1,8,5
3049,1130,1,8,19
3071,342,1,0,0
3096,1206,1,0,0
3146,3072,1,5,23
3189,1080,1,5,3
3194,3790,1,10,15
3196,468,1,0,0
3239,1214,1,11,15
3242,2321,1,0,0
3268,1333,1,10,10
3280,3070,1,12,7
3285,3839,1,5,23
3290,3359,1,11,9
3311,497,1,8,5
3313,2493,1,12,3
3365,335,1,4,15
3381,1008,1,2,14
3388,89,1,9,23
3389,1137,1,3,19
3395,2291,1,0,0
3399,3947,1,10,6
3413,719,1,11,22
3441,153,1,0,0
3451,2299,1,2,2
3476,2979,1,4,1
3510,1738,1,10,24
3524,688,1,0,0
3548,2873,1,7,19
3555,3692,1,2,11
3561,1573,1,4,24
3585,3051,1,0,0
3644,3981,2,1,7
3651,1646,2,0,0
3664,3614,2,0,0
3682,2151,2,9,24
3727,1656,2,5,8
3749,816,2,3,2
3752,3859,2,5,23
3763,2856,2,8,4
3816,2039,2,0,0
3842,1884,2,0,0
3872,2640,2,0,0
3878,3681,2,6,18
3879,1079,2,4,14
3896,3976,2,7,17
3958,1880,2,9,12
3963,1849,2,0,0
3972,141,2,1,7
3978,381,2,0,0
4002,979,2,6,19
4012,1941,2,0,0
4039,1303,2,9,20
4044,470,2,1,9
4070,2683,2,0,0
4074,2875,2,9,15
4081,211,2,2,5
4083,1804,2,0,0
4089,1753,2,6,23
4094,1943,2,0,0
4097,1859,2,6,3
4144,12,2,0,0
4161,680,2,0,0
4165,291,2,0,0
4222,1792,2,0,0
4288,410,2,0,0
4293,118,2,11,1
4325,3651,2,0,0
4349,3513,2,7,19
4374,1654,2,0,0
4414,3359,2,0,0
4446,3306,2,12,3
4448,2279,2,0,0
4468,2195,2,9,20
4469,2866,2,0,0
4473,417,2,5,21
4477,3072,2,0,0
4496,1412,2,4,24
4500,1991,2,7,20
4506,2493,2,6,9
4510,3360,2,9,2
4511,2643,2,9,1
4550,360,2,0,0
4559,2533,2,10,18
4570,3712,2,1,13
4603,2590,2,1,4
4628,3254,2,0,0
4649,1959,2,0,0
4652,324,2,11,11
4667,1511,2,10,18
4674,3986,2,9,7
4687,2323,2,10,11
4704,1205,2,0,0
4721,1081,2,7,9
4752,1464,2,3,11
4758,468,2,1,2
4782,3059,2,3,8
4802,2291,2,8,17
4803,3839,2,10,4
4852,1781,2,0,0
4880,2698,2,3,2
4883,1034,2,9,19
4899,1130,2,7,7
4921,1137,2,9,10
4928,1940,2,10,4
4931,697,2,0,0
4961,1242,2,0,0
4976,3790,2,0,0
4994,2718,2,10,20
5006,2321,2,8,6
5054,2562,2,4,7
5059,183,2,3,4
5070,1008,2,0,0
5082,2227,2,3,3
5100,2909,2,5,11
5105,2873,2,2,16
5124,3505,2,10,11
5127,2449,2,2,24
5131,2543,2,3,15
5157,282,2,9,3
5162,2727,2,2,20
5163,1604,2,10,16
5209,1471,2,7,20
5210,1988,2,7,21
5221,181,2,2,18
5227,811,2,8,22
5228,3061,2,3,13
5236,570,2,0,0
5238,342,2,7,10
5255,1288,2,10,7
5292,1733,2,4,18
5305,2294,2,4,22
5334,1968,2,0,0
5364,1831,2,0,0
5365,693,2,8,10
5394,1139,2,7,23
5400,3961,2,8,14
5415,1005,2,9,18
5417,2058,2,3,23
5418,3576,2,5,17
5431,444,2,3,23
5436,236,2,7,9
5440,2110,2,6,18
5468,3661,2,4,16
5500,3416,2,0,0
5505,2316,2,2,6
5513,1509,2,7,22
5543,3692,2,0,0
5559,265,2,0,0
5577,341,2,1,12
5601,1229,2,11,16
5619,1449,2,10,21
5622,1069,2,2,2
5642,191,2,0,0
5670,3181,2,3,8
5681,3422,2,7,22
5693,1949,2,0,0
5736,1686,2,0,0
5786,3403,2,9,21
5807,3496,2,6,13
5814,153,2,8,9
5834,1855,2,1,4
7463,3503,4,0,0
7506,2227,4,11,22
7514,1733,4,0,0
7528,1949,4,6,15
7537,1656,4,0,0
7561,3004,4,11,4
7566,2849,4,11,15
7581,3306,4,10,16
7590,2718,4,0,0
7607,342,4,6,17
7608,693,4,3,12
7617,1650,4,0,0
7629,3496,4,0,0
7652,1573,4,11,12
7667,2658,4,2,8
7684,1968,4,5,18
7688,3416,4,6,15
7697,811,4,0,0
7700,1753,4,0,0
7710,2316,4,7,14
7737,3799,4,0,0
7759,1372,4,0,0
7792,2129,4,8,22
7794,652,4,0,0
7797,1009,4,8,14
7802,3681,4,11,22
7821,1654,4,10,3
7823,1449,4,1,17
7892,2304,4,12,9
7900,1831,4,6,15
7924,2643,4,10,14
7928,535,4,2,11
7974,236,4,2,23
7978,3798,4,0,0
7988,153,4,7,17
8002,1943,4,4,4
8050,1792,4,5,17
8070,2299,4,0,0
8111,2533,4,8,19
8112,1046,4,2,15
8118,3836,4,8,11
8120,69,4,9,15
8121,2807,4,1,3
8129,527,4,0,0
8141,2151,4,0,0
8179,1859,4,0,0
8191,3513,4,0,0
8201,3070,4,4,20
8208,1034,4,8,11
8220,2857,4,10,9
8247,3422,4,2,2
8257,2640,4,1,2
8270,2058,4,3,7
8303,3694,4,11,17
14688,0,15,1,1
14689,0,15,1,1
14690,0,15,1,1
14691,0,15,1,1
14692,0,15,1,1
14693,0,15,1,1
14694,0,15,1,1
14695,0,15,1,1
14696,0,15,1,1
14697,0,15,1,1
14698,0,15,1,1
14699,0,15,1,1
14700,0,15,1,1
14701,0,15,1,1
14702,0,15,1,1
14703,0,15,1,1
14704,0,15,1,1
14705,0,15,1,1
14706,0,15,1,1
14707,0,15,1,1
14708,0,15,1,1
15365,0,14,1,1
15412,0,14,1,1
15442,0,14,1,1
15443,0,14,1,1
15444,0,14,1,1
15445,0,14,1,1
15446,0,14,1,1
15447,0,14,1,1
15449,0,14,1,1
15450,0,14,1,1
15451,0,14,1,1
15452,0,14,1,1
15453,0,14,1,1
15454,0,14,1,1
15455,0,14,1,1
15456,0,14,1,1
15457,0,14,1,1
15458,0,14,1,1
15459,0,14,1,1
15460,0,14,1,1
15461,0,14,1,1
15462,0,14,1,1
15465,0,14,1,1
15466,0,14,1,1
15510,0,10,1,1
15511,0,14,1,1
15512,0,14,1,1
15529,0,14,1,1
15531,0,14,1,1
15532,0,14,1,1
15533,0,14,1,1
15534,0,14,1,1
15535,0,14,1,1
15538,0,14,1,1
15539,0,14,1,1
15544,0,14,1,1
15546,0,14,1,1
15548,0,14,1,1
15552,0,10,1,1
15553,0,10,1,1
15554,0,14,1,1
15555,0,14,1,1
15556,0,14,1,1
15557,0,14,1,1
15560,0,14,1,1
15561,0,14,1,1
15566,0,14,1,1
15567,0,14,1,1
15568,0,14,1,1
15569,0,14,1,1
15570,0,14,1,1
15571,0,14,1,1
15572,0,10,1,1
15588,0,14,1,1
15589,0,14,1,1
15590,0,14,1,1
15591,0,14,1,1
15592,0,10,1,1
15593,0,14,1,1
15594,0,14,1,1
15595,0,14,1,1
15596,0,14,1,1
15597,0,14,1,1
15598,0,14,1,1
15603,0,14,1,1
15604,0,14,1,1
15605,0,14,1,1
15606,0,14,1,1
15607,0,14,1,1
15608,0,14,1,1
15609,0,14,1,1
15618,0,14,1,1
15619,0,14,1,1
15620,0,14,1,1
15621,0,14,1,1
15622,0,14,1,1
15632,0,14,1,1
15633,0,14,1,1
15634,0,14,1,1
15635,0,10,1,1
15636,0,14,1,1
15637,0,14,1,1
15638,0,14,1,1
15639,0,14,1,1
15640,0,10,1,1
15641,0,14,1,1
15642,0,14,1,1
15643,0,14,1,1
15644,0,14,1,1
15645,0,10,1,1
15646,0,14,1,1
15647,0,14,1,1
15650,0,14,1,1
15651,0,14,1,1
15652,0,14,1,1
15653,0,14,1,1
15654,0,14,1,1
15655,0,14,1,1
15656,0,10,1,1
15674,0,14,1,1
15676,0,14,1,1
15682,0,14,1,1
15683,0,14,1,1
15684,0,14,1,1
15685,0,14,1,1
15686,0,14,1,1
15687,0,14,1,1
15688,0,14,1,1
15689,0,14,1,1
15690,0,14,1,1
15692,0,14,1,1
15693,0,14,1,1
15694,0,10,1,1
15695,0,14,1,1
15696,0,10,1,1
15697,0,14,1,1
15698,0,14,1,1
15699,0,14,1,1
15700,0,14,1,1
15701,0,14,1,1
15702,0,14,1,1
15703,0,14,1,1
15708,0,14,1,1
15709,0,14,1,1
15710,0,14,1,1
15711,0,14,1,1
15721,0,14,1,1
15722,0,14,1,1
15723,0,14,1,1
15724,0,14,1,1
15725,0,14,1,1
15726,0,10,1,1
15727,0,14,1,1
15728,0,14,1,1
15729,0,14,1,1
15730,0,14,1,1
15731,0,10,1,1
15732,0,14,1,1
15733,0,14,1,1
15734,0,14,1,1
15735,0,10,1,1
15736,0,14,1,1
15737,0,14,1,1
15738,0,14,1,1
15739,0,14,1,1
15740,0,14,1,1
15741,0,14,1,1
15742,0,14,1,1
15743,0,14,1,1
15744,0,14,1,1
15745,0,10,1,1
15763,0,14,1,1
15843,0,10,1,1
15853,0,10,1,1
15854,0,10,1,1
15855,0,10,1,1
15856,0,14,1,1
15857,0,10,1,1
15858,0,10,1,1
15859,0,10,1,1
15860,0,10,1,1
15861,0,10,1,1
15862,0,10,1,1
15863,0,10,1,1
15864,0,10,1,1
15865,0,10,1,1
15866,0,10,1,1
15868,0,10,1,1
15869,0,10,1,1
15870,0,10,1,1
15871,0,10,1,1
15872,0,10,1,1
15878,0,10,1,1
15879,0,10,1,1
15880,0,10,1,1
15883,0,10,1,1
15908,0,14,1,1
15909,0,14,1,1
15910,0,14,1,1
15911,0,14,1,1
15912,0,14,1,1
15975,0,9,1,1
15996,0,9,1,1
15997,0,9,1,1
15998,0,9,1,1
16004,0,9,1,1
16005,0,9,1,1
16008,0,9,1,1
16009,0,9,1,1
16017,0,9,1,1
16018,0,9,1,1
16023,0,9,1,1
16024,0,9,1,1
16025,0,9,1,1
16027,0,9,1,1
16033,0,9,1,1
16034,0,9,1,1
16035,0,9,1,1
16037,0,9,1,1
16040,0,9,1,1
16042,0,9,1,1
16043,0,9,1,1
16046,0,9,1,1
16048,0,9,1,1
16055,0,9,1,1
16056,0,9,1,1
16058,0,9,1,1
16061,0,9,1,1
16075,0,11,1,1
16076,0,11,1,1
16077,0,11,1,1
16113,0,11,1,1
16114,0,11,1,1
16115,0,11,1,1
16116,0,11,1,1
16117,0,11,1,1
16118,0,11,1,1
16119,0,11,1,1
16120,0,11,1,1
16161,0,11,1,1
16185,0,11,1,1
16186,0,11,1,1
16187,0,11,1,1
16188,0,11,1,1
16189,0,11,1,1
16190,0,11,1,1
16191,0,11,1,1
16192,0,11,1,1
16193,0,11,1,1
16194,0,11,1,1
16195,0,11,1,1
16196,0,11,1,1
16197,0,11,1,1
16198,0,11,1,1
16199,0,11,1,1
16200,0,11,1,1
16201,0,11,1,1
16202,0,11,1,1
16203,0,11,1,1
16204,0,11,1,1
16205,0,11,1,1
16206,0,11,1,1
16207,0,11,1,1
16208,0,11,1,1
16209,0,11,1,1
